tf_name	target_name	start_position	end_position	direction	binding_score	p_value	binding_sites
abd-A	PrBP	8685905	8686205	(-)	864.83	0.000795	8686119:864.83:0.000795 8686139:864.83:0.000795 8686194:864.83:0.000795 8685908:852.10:0.000987
abd-A	CG5204	13160276	13160576	(+)	941.22	0.000600	13160367:941.22:0.000600 13160386:941.22:0.000600
abd-A	CG5989	8597199	8597499	(-)	1246.78	0.000117	8597461:1246.78:0.000117
abd-A	CG3995	12868808	12869108	(-)	1246.78	0.000117	12868940:1246.78:0.000117
abd-A	CG4768	16685901	16686201	(+)	852.10	0.000987	16686001:852.10:0.000987
abd-A	Ir84a	3232340	3232640	(+)	1246.78	0.000117	3232342:1246.78:0.000117
abd-A	CG10948	12843167	12843467	(-)	1246.78	0.000117	12843453:1246.78:0.000117 12843180:1030.34:0.000308
abd-A	CG3942	8079658	8079958	(+)	1030.34	0.000308	8079798:1030.34:0.000308 8079712:941.22:0.000600 8079945:864.83:0.000795
abd-A	nonC	6718278	6718578	(+)	864.83	0.000795	6718570:864.83:0.000795
abd-A	Ir76a	19794267	19794567	(+)	1246.78	0.000117	19794520:1246.78:0.000117
abd-A	CG4375	1026840	1027140	(-)	953.95	0.000404	1027107:953.95:0.000404 1027008:941.22:0.000600 1026864:852.10:0.000987
abd-A	Hsp60	11003585	11003885	(+)	941.22	0.000600	11003677:941.22:0.000600
abd-A	CG15577	4170983	4171283	(-)	852.10	0.000987	4171185:852.10:0.000987
abd-A	CG30427	20823808	20824108	(-)	1246.78	0.000117	20823950:1246.78:0.000117 20823889:941.22:0.000600
abd-A	Asator	504379	504679	(-)	1246.78	0.000117	504607:1246.78:0.000117
abd-A	Mpcp	14530500	14530800	(+)	864.83	0.000795	14530505:864.83:0.000795
abd-A	CG17472	20634264	20634564	(+)	941.22	0.000600	20634347:941.22:0.000600
abd-A	CG2263	8039585	8039885	(-)	864.83	0.000795	8039695:864.83:0.000795
abd-A	CG42710	8782450	8782750	(-)	1157.66	0.000213	8782623:1157.66:0.000213 8782649:1157.66:0.000213 8782684:1157.66:0.000213 8782601:941.22:0.000600
abd-A	CG33502	21494703	21495003	(-)	1246.78	0.000117	21494893:1246.78:0.000117 21494874:941.22:0.000600
abd-A	step	21757416	21757716	(-)	1030.34	0.000308	21757600:1030.34:0.000308
abd-A	crc	21310615	21310915	(+)	1157.66	0.000213	21310711:1157.66:0.000213
abd-A	CG43693	11042001	11042301	(-)	1246.78	0.000117	11042277:1246.78:0.000117 11042206:941.22:0.000600
abd-A	CG8407	8040663	8040963	(+)	941.22	0.000600	8040936:941.22:0.000600 8040674:864.83:0.000795
abd-A	CG14451	22715141	22715441	(-)	1246.78	0.000117	22715316:1246.78:0.000117 22715331:941.22:0.000600
abd-A	CG14770	1263031	1263331	(+)	953.95	0.000404	1263054:953.95:0.000404
abd-A	tyf	4013863	4014163	(+)	864.83	0.000795	4013864:864.83:0.000795
abd-A	CG43143	6089777	6090077	(+)	953.95	0.000404	6089798:953.95:0.000404
abd-A	Aats-asp	8767538	8767838	(+)	852.10	0.000987	8767690:852.10:0.000987
abd-A	nompA	7205031	7205331	(-)	1030.34	0.000308	7205174:1030.34:0.000308
abd-A	CG12693	4223440	4223740	(-)	864.83	0.000795	4223696:864.83:0.000795
abd-A	att-ORFB	16380081	16380381	(-)	1246.78	0.000117	16380315:1246.78:0.000117
abd-A	gem	6013166	6013466	(+)	941.22	0.000600	6013176:941.22:0.000600 6013202:864.83:0.000795
abd-A	Cka	8030472	8030772	(+)	1246.78	0.000117	8030575:1246.78:0.000117 8030557:953.95:0.000404
abd-A	CG30222	17470746	17471046	(+)	953.95	0.000404	17470905:953.95:0.000404
abd-A	CG9509	14803691	14803991	(-)	864.83	0.000795	14803715:864.83:0.000795 14803812:864.83:0.000795
abd-A	CG34232	8053267	8053567	(-)	864.83	0.000795	8053380:864.83:0.000795
abd-A	Npc2a	1988039	1988339	(+)	1246.78	0.000117	1988067:1246.78:0.000117
abd-A	CG14550	21883895	21884195	(-)	1157.66	0.000213	21883955:1157.66:0.000213 21884156:941.22:0.000600 21883965:852.10:0.000987
abd-A	fbp	19764086	19764386	(-)	941.22	0.000600	19764284:941.22:0.000600
abd-A	CG32751	6092637	6092937	(-)	852.10	0.000987	6092848:852.10:0.000987
abd-A	sa	21399788	21400088	(-)	1246.78	0.000117	21399956:1246.78:0.000117 21399923:941.22:0.000600
abd-A	lark	7332115	7332415	(+)	1246.78	0.000117	7332367:1246.78:0.000117
abd-A	Rab30	7032556	7032856	(-)	1030.34	0.000308	7032804:1030.34:0.000308
abd-A	His4:CG33883	5410844	5411144	(+)	953.95	0.000404	5410949:953.95:0.000404
abd-A	btz	23525896	23526196	(+)	941.22	0.000600	23525990:941.22:0.000600
abd-A	Rootletin	19944011	19944311	(+)	852.10	0.000987	19944108:852.10:0.000987
abd-A	CG4848	8045358	8045658	(-)	941.22	0.000600	8045620:941.22:0.000600
abd-A	Fas1	12450709	12451009	(+)	941.22	0.000600	12450908:941.22:0.000600
abd-A	Vps45	5389395	5389695	(+)	953.95	0.000404	5389504:953.95:0.000404 5389473:941.22:0.000600 5389538:941.22:0.000600
abd-A	CG33056	21193738	21194038	(-)	1157.66	0.000213	21193938:1157.66:0.000213
abd-A	Ugt35a	6998336	6998636	(-)	864.83	0.000795	6998413:864.83:0.000795
abd-A	beag	4890750	4891050	(-)	864.83	0.000795	4890879:864.83:0.000795
abd-A	Nurf-38	20448526	20448826	(-)	864.83	0.000795	20448766:864.83:0.000795 20448806:864.83:0.000795
abd-A	CG16879	14104232	14104532	(+)	864.83	0.000795	14104381:864.83:0.000795
abd-A	atl	20451142	20451442	(+)	941.22	0.000600	20451373:941.22:0.000600
abd-A	Gr2a	1346212	1346512	(+)	953.95	0.000404	1346426:953.95:0.000404
abd-A	sda	22741232	22741532	(+)	852.10	0.000987	22741325:852.10:0.000987
abd-A	CG42255	11807805	11808105	(-)	852.10	0.000987	11807929:852.10:0.000987
abd-A	Acp53C14b	12636915	12637215	(-)	852.10	0.000987	12636972:852.10:0.000987
abd-A	CG9391	21261015	21261315	(-)	1246.78	0.000117	21261030:1246.78:0.000117
abd-A	FucTA	15143355	15143655	(+)	864.83	0.000795	15143533:864.83:0.000795 15143634:852.10:0.000987
abd-A	CG3708	824081	824381	(-)	1157.66	0.000213	824295:1157.66:0.000213
abd-A	slo	20493617	20493917	(+)	1246.78	0.000117	20493626:1246.78:0.000117
abd-A	Fer1HCH	26213850	26214150	(-)	1246.78	0.000117	26213939:1246.78:0.000117 26213957:852.10:0.000987
abd-A	Ranbp9	7238061	7238361	(+)	1246.78	0.000117	7238103:1246.78:0.000117 7238125:864.83:0.000795
abd-A	IntS3	130389	130689	(-)	953.95	0.000404	130552:953.95:0.000404 130624:941.22:0.000600
abd-A	CG4617	6998474	6998774	(-)	1246.78	0.000117	6998653:1246.78:0.000117 6998747:1246.78:0.000117 6998735:941.22:0.000600
abd-A	Tmhs	1889239	1889539	(+)	1157.66	0.000213	1889457:1157.66:0.000213
abd-A	CG11141	3350850	3351150	(-)	953.95	0.000404	3351052:953.95:0.000404
abd-A	conu	636443	636743	(+)	953.95	0.000404	636477:953.95:0.000404
abd-A	kra	1425245	1425545	(-)	1246.78	0.000117	1425436:1246.78:0.000117
abd-A	CG10639	18974323	18974623	(-)	852.10	0.000987	18974597:852.10:0.000987
abd-A	CG10168	19364580	19364880	(-)	852.10	0.000987	19364660:852.10:0.000987
abd-A	CG7154	7782614	7782914	(+)	1246.78	0.000117	7782755:1246.78:0.000117
abd-A	rdgB	13656534	13656834	(+)	852.10	0.000987	13656618:852.10:0.000987
abd-A	CG16863	13790708	13791008	(+)	1246.78	0.000117	13790866:1246.78:0.000117
abd-A	CG14621	21845812	21846112	(+)	1157.66	0.000213	21846052:1157.66:0.000213 21846105:864.83:0.000795
abd-A	aly	3026471	3026771	(-)	852.10	0.000987	3026680:852.10:0.000987 3026723:852.10:0.000987
abd-A	CG14820	6925775	6926075	(+)	852.10	0.000987	6926010:852.10:0.000987
abd-A	gl	14198410	14198710	(-)	1246.78	0.000117	14198587:1246.78:0.000117
abd-A	APP-BP1	11091261	11091561	(+)	1246.78	0.000117	11091405:1246.78:0.000117 11091414:953.95:0.000404
abd-A	CG5793	16953215	16953515	(+)	953.95	0.000404	16953481:953.95:0.000404 16953334:852.10:0.000987
abd-A	CG17279	16876615	16876915	(-)	1157.66	0.000213	16876692:1157.66:0.000213
abd-A	CG14695	6704991	6705291	(-)	1030.34	0.000308	6705181:1030.34:0.000308
abd-A	CG3191	2145976	2146276	(-)	953.95	0.000404	2146252:953.95:0.000404 2146115:864.83:0.000795
abd-A	Pburs	14417281	14417581	(-)	953.95	0.000404	14417522:953.95:0.000404
abd-A	Uba3	9746206	9746506	(+)	864.83	0.000795	9746370:864.83:0.000795
abd-A	Sin	21024674	21024974	(+)	941.22	0.000600	21024736:941.22:0.000600 21024843:941.22:0.000600
abd-A	Cyp6a17	10761207	10761507	(+)	1030.34	0.000308	10761318:1030.34:0.000308
abd-A	CG5515	20014568	20014868	(-)	852.10	0.000987	20014766:852.10:0.000987
abd-A	ird5	11875093	11875393	(-)	953.95	0.000404	11875304:953.95:0.000404
abd-A	CG8245	1555637	1555937	(+)	941.22	0.000600	1555709:941.22:0.000600 1555662:852.10:0.000987
abd-A	CG12398	14807795	14808095	(-)	941.22	0.000600	14808048:941.22:0.000600 14808058:941.22:0.000600
abd-A	CG4360	16153675	16153975	(-)	1157.66	0.000213	16153959:1157.66:0.000213
abd-A	cer	15284227	15284527	(-)	941.22	0.000600	15284520:941.22:0.000600 15284339:852.10:0.000987
abd-A	Mal-B1	11846975	11847275	(+)	864.83	0.000795	11846990:864.83:0.000795 11847064:852.10:0.000987
abd-A	Rme-8	5064716	5065016	(-)	852.10	0.000987	5064901:852.10:0.000987
abd-A	cN-IIIB	20082770	20083070	(+)	1157.66	0.000213	20082808:1157.66:0.000213
abd-A	CG31861	12161516	12161816	(+)	941.22	0.000600	12161685:941.22:0.000600
abd-A	Hmgcr	19558795	19559095	(+)	852.10	0.000987	19558813:852.10:0.000987 19558887:852.10:0.000987
abd-A	JHDM2	5341478	5341778	(+)	941.22	0.000600	5341569:941.22:0.000600
abd-A	CG9084	7106696	7106996	(-)	852.10	0.000987	7106879:852.10:0.000987
abd-A	CG13615	20216063	20216363	(+)	953.95	0.000404	20216137:953.95:0.000404
abd-A	CG9410	2556278	2556578	(+)	941.22	0.000600	2556359:941.22:0.000600 2556369:941.22:0.000600 2556378:941.22:0.000600
abd-A	CG42500	9978322	9978622	(-)	1246.78	0.000117	9978431:1246.78:0.000117 9978511:1246.78:0.000117
abd-A	skpC	19709854	19710154	(+)	941.22	0.000600	19709880:941.22:0.000600
abd-A	CG7716	7584048	7584348	(-)	864.83	0.000795	7584130:864.83:0.000795
abd-A	CG17292	8372238	8372538	(+)	1246.78	0.000117	8372424:1246.78:0.000117
abd-A	beta4GalNAcTB	24859680	24859980	(-)	852.10	0.000987	24859886:852.10:0.000987
abd-A	CG9667	3952029	3952329	(-)	953.95	0.000404	3952061:953.95:0.000404 3952255:953.95:0.000404 3952166:941.22:0.000600
abd-A	Ercc1	10740195	10740495	(+)	1246.78	0.000117	10740334:1246.78:0.000117 10740365:941.22:0.000600
abd-A	CG6908	7515628	7515928	(-)	941.22	0.000600	7515915:941.22:0.000600
abd-A	Mst57Db	21656586	21656886	(-)	953.95	0.000404	21656731:953.95:0.000404
abd-A	CG5934	23099176	23099476	(+)	953.95	0.000404	23099326:953.95:0.000404
abd-A	CG34283	14548262	14548562	(-)	852.10	0.000987	14548320:852.10:0.000987
abd-A	CG17110	18919069	18919369	(+)	864.83	0.000795	18919150:864.83:0.000795
abd-A	CG33640	13527590	13527890	(+)	864.83	0.000795	13527756:864.83:0.000795
abd-A	CG42818	16241688	16241988	(+)	1246.78	0.000117	16241741:1246.78:0.000117 16241878:864.83:0.000795
abd-A	CG15459	20284558	20284858	(-)	941.22	0.000600	20284621:941.22:0.000600
abd-A	Rpn9	19558683	19558983	(-)	852.10	0.000987	19558813:852.10:0.000987 19558887:852.10:0.000987
abd-A	Hsp83	3192718	3193018	(+)	1030.34	0.000308	3192917:1030.34:0.000308 3192856:941.22:0.000600
abd-A	CG32695	9767972	9768272	(-)	953.95	0.000404	9768232:953.95:0.000404
abd-A	ItgalphaPS5	19443944	19444244	(+)	852.10	0.000987	19443992:852.10:0.000987
abd-A	CG43317	11660097	11660397	(-)	864.83	0.000795	11660294:864.83:0.000795
abd-A	stumps	10422269	10422569	(+)	941.22	0.000600	10422332:941.22:0.000600
abd-A	Pvr	8239828	8240128	(-)	941.22	0.000600	8240061:941.22:0.000600
abd-A	CG9925	9789846	9790146	(-)	1246.78	0.000117	9789958:1246.78:0.000117 9790001:1246.78:0.000117
abd-A	CG8481	5593305	5593605	(+)	864.83	0.000795	5593307:864.83:0.000795
abd-A	Neb-cGP	10354518	10354818	(+)	941.22	0.000600	10354595:941.22:0.000600
abd-A	CG1227	3075169	3075469	(-)	852.10	0.000987	3075259:852.10:0.000987
abd-A	Gr58c	17863916	17864216	(+)	1246.78	0.000117	17863949:1246.78:0.000117
abd-A	CG31933	1823281	1823581	(-)	852.10	0.000987	1823498:852.10:0.000987
abd-A	serp	19700750	19701050	(-)	941.22	0.000600	19700821:941.22:0.000600
abd-A	pigs	6496107	6496407	(+)	864.83	0.000795	6496148:864.83:0.000795
abd-A	CG14913	11016744	11017044	(+)	941.22	0.000600	11016919:941.22:0.000600
abd-A	RpL34b	5226692	5226992	(-)	953.95	0.000404	5226898:953.95:0.000404
abd-A	CG3224	6555445	6555745	(-)	1030.34	0.000308	6555567:1030.34:0.000308
abd-A	PlexA	1047677	1047977	(-)	941.22	0.000600	1047922:941.22:0.000600
abd-A	Ns4	20752225	20752525	(+)	852.10	0.000987	20752487:852.10:0.000987
abd-A	CG12034	3218905	3219205	(+)	941.22	0.000600	3219155:941.22:0.000600
abd-A	CG8617	10244736	10245036	(-)	941.22	0.000600	10245025:941.22:0.000600
abd-A	B52	9486782	9487082	(+)	941.22	0.000600	9486810:941.22:0.000600
abd-A	CG42481	13292073	13292373	(-)	1246.78	0.000117	13292298:1246.78:0.000117
abd-A	CG7724	17048462	17048762	(+)	852.10	0.000987	17048702:852.10:0.000987
abd-A	Uba2	8120868	8121168	(-)	953.95	0.000404	8121035:953.95:0.000404
abd-A	CG5087	8991033	8991333	(+)	1246.78	0.000117	8991044:1246.78:0.000117
abd-A	CG5250	15054948	15055248	(-)	1246.78	0.000117	15054971:1246.78:0.000117
abd-A	Pex14	20771648	20771948	(+)	941.22	0.000600	20771834:941.22:0.000600 20771685:852.10:0.000987
abd-A	CG7686	6726182	6726482	(-)	953.95	0.000404	6726339:953.95:0.000404
abd-A	CG31908	7027339	7027639	(-)	941.22	0.000600	7027486:941.22:0.000600 7027587:941.22:0.000600
abd-A	inc	1406852	1407152	(+)	1157.66	0.000213	1407145:1157.66:0.000213
abd-A	CG1785	8608718	8609018	(+)	852.10	0.000987	8608859:852.10:0.000987
abd-A	ng3	3136067	3136367	(-)	1030.34	0.000308	3136150:1030.34:0.000308
abd-A	CG9715	16838235	16838535	(+)	864.83	0.000795	16838321:864.83:0.000795
abd-A	CG7120	8390935	8391235	(+)	941.22	0.000600	8391082:941.22:0.000600 8390979:864.83:0.000795
abd-A	Ibf1	5084435	5084735	(+)	941.22	0.000600	5084585:941.22:0.000600
abd-A	CG42778	9355028	9355328	(-)	1030.34	0.000308	9355183:1030.34:0.000308 9355062:953.95:0.000404
abd-A	colt	2770016	2770316	(-)	1246.78	0.000117	2770213:1246.78:0.000117
abd-A	CG42748	22130970	22131270	(+)	1157.66	0.000213	22131146:1157.66:0.000213
abd-A	Rox8	19873721	19874021	(-)	864.83	0.000795	19873845:864.83:0.000795 19873884:852.10:0.000987
abd-A	CG13175	8069893	8070193	(+)	953.95	0.000404	8069919:953.95:0.000404
abd-A	sip2	6964024	6964324	(-)	941.22	0.000600	6964243:941.22:0.000600
abd-A	CG31413	19528232	19528532	(+)	1157.66	0.000213	19528366:1157.66:0.000213
abd-A	Gr5a	5574399	5574699	(+)	1030.34	0.000308	5574491:1030.34:0.000308
abd-A	CG10253	10822316	10822616	(-)	941.22	0.000600	10822415:941.22:0.000600
abd-A	rig	16528136	16528436	(-)	1246.78	0.000117	16528242:1246.78:0.000117 16528258:864.83:0.000795
abd-A	Patr-1	12869035	12869335	(+)	852.10	0.000987	12869182:852.10:0.000987
abd-A	tou	7503500	7503800	(-)	852.10	0.000987	7503556:852.10:0.000987
abd-A	CG12307	11651960	11652260	(-)	1246.78	0.000117	11652222:1246.78:0.000117 11652086:1030.34:0.000308
abd-A	Nf1	21808484	21808784	(+)	941.22	0.000600	21808617:941.22:0.000600
abd-A	CG15136	17048231	17048531	(-)	953.95	0.000404	17048298:953.95:0.000404 17048361:852.10:0.000987
abd-A	CG34021	8224144	8224444	(+)	1030.34	0.000308	8224164:1030.34:0.000308 8224186:941.22:0.000600
abd-A	CG34256	18982865	18983165	(-)	852.10	0.000987	18983123:852.10:0.000987
abd-A	CG4282	12209440	12209740	(+)	852.10	0.000987	12209533:852.10:0.000987
abd-A	ed	4031126	4031426	(+)	941.22	0.000600	4031178:941.22:0.000600
abd-A	His4:CG31611	5410844	5411144	(+)	953.95	0.000404	5410949:953.95:0.000404
abd-A	CSN5	12295570	12295870	(+)	941.22	0.000600	12295684:941.22:0.000600
abd-A	akirin	7362692	7362992	(+)	941.22	0.000600	7362704:941.22:0.000600
abd-A	Gapdh1	3680685	3680985	(-)	941.22	0.000600	3680899:941.22:0.000600
abd-A	CG7906	14229484	14229784	(+)	941.22	0.000600	14229528:941.22:0.000600
abd-A	CG1774	27418403	27418703	(+)	852.10	0.000987	27418458:852.10:0.000987
abd-A	CG30392	17179636	17179936	(-)	953.95	0.000404	17179761:953.95:0.000404 17179789:852.10:0.000987
abd-A	clt	17506534	17506834	(-)	1030.34	0.000308	17506693:1030.34:0.000308
abd-A	GstE2	14286740	14287040	(+)	852.10	0.000987	14286877:852.10:0.000987
abd-A	CG5694	10231642	10231942	(-)	852.10	0.000987	10231845:852.10:0.000987
abd-A	Gr28b	7457321	7457621	(-)	852.10	0.000987	7457518:852.10:0.000987
abd-A	CG5171	7402655	7402955	(+)	852.10	0.000987	7402661:852.10:0.000987
abd-A	Ptp69D	12727794	12728094	(+)	1246.78	0.000117	12727898:1246.78:0.000117
abd-A	CG11030	5724405	5724705	(+)	941.22	0.000600	5724469:941.22:0.000600
abd-A	CG33642	13529724	13530024	(+)	1030.34	0.000308	13529864:1030.34:0.000308 13529894:953.95:0.000404 13529762:941.22:0.000600 13529872:941.22:0.000600 13529907:852.10:0.000987
abd-A	CG14647	225981	226281	(+)	864.83	0.000795	226214:864.83:0.000795
abd-A	CG32115	12906696	12906996	(-)	941.22	0.000600	12906931:941.22:0.000600
abd-A	CG6693	7047189	7047489	(-)	864.83	0.000795	7047240:864.83:0.000795
abd-A	Gr93b	17669437	17669737	(-)	953.95	0.000404	17669631:953.95:0.000404 17669612:941.22:0.000600
abd-A	mats	18246632	18246932	(+)	1246.78	0.000117	18246702:1246.78:0.000117
abd-A	CG43248	15524020	15524320	(-)	941.22	0.000600	15524216:941.22:0.000600
abd-A	CG5987	23076679	23076979	(-)	864.83	0.000795	23076713:864.83:0.000795
abd-A	cdc14	7810653	7810953	(-)	953.95	0.000404	7810703:953.95:0.000404 7810867:852.10:0.000987
abd-A	gus	1009702	1010002	(-)	1246.78	0.000117	1009903:1246.78:0.000117
abd-A	CG3501	18770163	18770463	(-)	1246.78	0.000117	18770310:1246.78:0.000117 18770442:941.22:0.000600
abd-A	Su(z)12	19916512	19916812	(-)	1246.78	0.000117	19916660:1246.78:0.000117
abd-A	btv	17982422	17982722	(-)	941.22	0.000600	17982444:941.22:0.000600
abd-A	CG44098	594200	594500	(-)	864.83	0.000795	594310:864.83:0.000795 594321:864.83:0.000795
abd-A	bbx	21238815	21239115	(+)	1246.78	0.000117	21239105:1246.78:0.000117 21238876:864.83:0.000795
abd-A	CG34212	1937602	1937902	(-)	1246.78	0.000117	1937808:1246.78:0.000117
abd-A	CG2698	3827033	3827333	(+)	1246.78	0.000117	3827220:1246.78:0.000117
abd-A	CG43131	934850	935150	(-)	1246.78	0.000117	935065:1246.78:0.000117 935130:1157.66:0.000213
abd-A	Rbbp5	20340992	20341292	(-)	941.22	0.000600	20341214:941.22:0.000600
abd-A	CG4678	16589913	16590213	(+)	953.95	0.000404	16590041:953.95:0.000404
abd-A	CG7744	15339758	15340058	(+)	864.83	0.000795	15339771:864.83:0.000795
abd-A	CG8777	4985793	4986093	(+)	1246.78	0.000117	4985968:1246.78:0.000117 4985984:1246.78:0.000117 4985877:941.22:0.000600
abd-A	CG13090	8517160	8517460	(+)	1246.78	0.000117	8517302:1246.78:0.000117 8517419:1030.34:0.000308
abd-A	vib	15052230	15052530	(-)	1157.66	0.000213	15052501:1157.66:0.000213
abd-A	hog	14612925	14613225	(-)	1246.78	0.000117	14613103:1246.78:0.000117
abd-A	Rap2l	19951749	19952049	(+)	941.22	0.000600	19951989:941.22:0.000600
abd-A	Ost48	9052498	9052798	(-)	852.10	0.000987	9052662:852.10:0.000987
abd-A	CG4712	9139179	9139479	(-)	941.22	0.000600	9139354:941.22:0.000600
abd-A	blue	14042942	14043242	(-)	852.10	0.000987	14043153:852.10:0.000987
abd-A	Smox	8036262	8036562	(-)	1030.34	0.000308	8036513:1030.34:0.000308 8036387:941.22:0.000600
abd-A	CG4089	6640759	6641059	(+)	941.22	0.000600	6640836:941.22:0.000600 6640862:864.83:0.000795
abd-A	CG32036	9482283	9482583	(-)	864.83	0.000795	9482564:864.83:0.000795
abd-A	tam	13827722	13828022	(-)	1246.78	0.000117	13827910:1246.78:0.000117 13827815:852.10:0.000987
abd-A	CG30485	9737136	9737436	(+)	852.10	0.000987	9737238:852.10:0.000987 9737245:852.10:0.000987
abd-A	CG13937	1882509	1882809	(-)	953.95	0.000404	1882608:953.95:0.000404 1882644:864.83:0.000795
abd-A	Galphaf	16660984	16661284	(-)	953.95	0.000404	16661227:953.95:0.000404 16661013:852.10:0.000987
abd-A	CG5731	10209694	10209994	(-)	941.22	0.000600	10209946:941.22:0.000600 10209802:852.10:0.000987
abd-A	CG42239	13460084	13460384	(+)	941.22	0.000600	13460111:941.22:0.000600
abd-A	CG31918	5058198	5058498	(-)	1246.78	0.000117	5058273:1246.78:0.000117
abd-A	Gem3	10456151	10456451	(-)	864.83	0.000795	10456230:864.83:0.000795
abd-A	CG43192	9364596	9364896	(+)	1246.78	0.000117	9364709:1246.78:0.000117
abd-A	Rfx	6203740	6204040	(-)	852.10	0.000987	6203983:852.10:0.000987
abd-A	Sur-8	13227126	13227426	(-)	864.83	0.000795	13227251:864.83:0.000795
abd-A	CG6138	10567004	10567304	(+)	1157.66	0.000213	10567091:1157.66:0.000213
abd-A	CG31739	16826827	16827127	(+)	1157.66	0.000213	16826922:1157.66:0.000213
abd-A	CG14528	24701092	24701392	(+)	1246.78	0.000117	24701353:1246.78:0.000117
abd-A	CG16734	5080523	5080823	(+)	1246.78	0.000117	5080532:1246.78:0.000117
abd-A	CG15743	13179489	13179789	(+)	941.22	0.000600	13179747:941.22:0.000600
abd-A	CG7560	11418007	11418307	(+)	941.22	0.000600	11418100:941.22:0.000600
abd-A	Ir25a	4834293	4834593	(-)	1030.34	0.000308	4834398:1030.34:0.000308
abd-A	CG30278	18105955	18106255	(-)	864.83	0.000795	18106011:864.83:0.000795 18106022:852.10:0.000987
abd-A	Cp16	8724793	8725093	(+)	1246.78	0.000117	8725042:1246.78:0.000117
abd-A	CG10587	20955605	20955905	(-)	953.95	0.000404	20955774:953.95:0.000404
abd-A	Elf	12434201	12434501	(+)	864.83	0.000795	12434317:864.83:0.000795
abd-A	CG34444	10256471	10256771	(+)	953.95	0.000404	10256655:953.95:0.000404
abd-A	CG7601	25562417	25562717	(-)	864.83	0.000795	25562561:864.83:0.000795
abd-A	CG43287	7601557	7601857	(+)	953.95	0.000404	7601724:953.95:0.000404
abd-A	CG8993	2371948	2372248	(+)	1157.66	0.000213	2372133:1157.66:0.000213
abd-A	CG5139	1199216	1199516	(-)	864.83	0.000795	1199351:864.83:0.000795
abd-A	Nlg2	6896581	6896881	(+)	864.83	0.000795	6896638:864.83:0.000795
abd-A	His3.3A	5054807	5055107	(+)	1246.78	0.000117	5054870:1246.78:0.000117
abd-A	MAN1	19921497	19921797	(+)	953.95	0.000404	19921696:953.95:0.000404
abd-A	CG2014	25341284	25341584	(+)	852.10	0.000987	25341287:852.10:0.000987
abd-A	Jon65Ai	6047493	6047793	(-)	941.22	0.000600	6047758:941.22:0.000600 6047785:941.22:0.000600
abd-A	CG1516	5748998	5749298	(-)	1157.66	0.000213	5749097:1157.66:0.000213
abd-A	Ir67a	9537049	9537349	(-)	1030.34	0.000308	9537161:1030.34:0.000308
abd-A	Acph-1	25819083	25819383	(-)	852.10	0.000987	25819201:852.10:0.000987
abd-A	CG42709	12783041	12783341	(+)	864.83	0.000795	12783132:864.83:0.000795
