external_id	canonical_transcript_id	organism_id	chromosome	start	end	strand	status	symbol	aliases	description	
ENSG00000178982	ENST00000248342	homo_sapiens	19	39109734	39127595	+	KNOWN	EIF3K	EIF3K, EIF3-p28, EIF3S12, HSPC029, M9, MSTP001, PLAC-24, PLAC24, PRO1474, PTD001	eukaryotic translation initiation factor 3, subunit K [Source:HGNC Symbol;Acc:24656]	
ENSG00000127314	ENST00000250559	homo_sapiens	12	69004618	69054372	+	KNOWN	RAP1B	RAP1B, K-REV, RAL1B	RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:9857]	
ENSG00000125458	ENST00000245552	homo_sapiens	17	73126319	73127890	-	KNOWN	NT5C	NT5C, DNT, DNT1, HEL74, P5N2, PN-I, PN-II, UMPH2, cdN, dNT-1	5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:17144]	
ENSG00000084623	ENST00000373586	homo_sapiens	1	32687528	32697205	+	KNOWN	EIF3I	EIF3I, EIF3S2, PRO2242, TRIP-1, TRIP1, eIF3-beta, eIF3-p36	eukaryotic translation initiation factor 3, subunit I [Source:HGNC Symbol;Acc:3272]	
ENSG00000166797	ENST00000300030	homo_sapiens	15	64364757	64386217	-	KNOWN	FAM96A		family with sequence similarity 96, member A [Source:HGNC Symbol;Acc:26235]	
ENSG00000116161	ENST00000367679	homo_sapiens	1	174968299	174980851	+	KNOWN	CACYBP	CACYBP, GIG5, S100A6BP, SIP	calcyclin binding protein [Source:HGNC Symbol;Acc:30423]	
ENSG00000173812	ENST00000469257	homo_sapiens	17	39845136	39848920	+	KNOWN	EIF1		eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:3249]	
ENSG00000137575	ENST00000260130	homo_sapiens	8	59465482	59495419	+	KNOWN	SDCBP	SDCBP, MDA-9, ST1, SYCL, TACIP18	syndecan binding protein (syntenin) [Source:HGNC Symbol;Acc:10662]	
ENSG00000137409	ENST00000373616	homo_sapiens	6	36935916	36954074	-	KNOWN	MTCH1	MTCH1, CGI-64, PIG60, PSAP, SLC25A49	mitochondrial carrier 1 [Source:HGNC Symbol;Acc:17586]	
ENSG00000218739	ENST00000402297	homo_sapiens	2	37423630	37443336	+	NOVEL	AC007390.5			
ENSG00000140650	ENST00000268261	homo_sapiens	16	8882679	8943188	+	KNOWN	PMM2	PMM2, CDG1, CDG1a, CDGS, PMI, PMI1, PMM 2	phosphomannomutase 2 [Source:HGNC Symbol;Acc:9115]	
ENSG00000111716	ENST00000396076	homo_sapiens	12	21788275	21910791	-	KNOWN	LDHB	LDHB, HEL-S-281, LDH-B, LDH-H, LDHBD, TRG-5	lactate dehydrogenase B [Source:HGNC Symbol;Acc:6541]	
ENSG00000134056	ENST00000256441	homo_sapiens	5	68513586	68525956	+	KNOWN	MRPS36	MRPS36, MRP-S36	mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:16631]	
ENSG00000119599	ENST00000358377	homo_sapiens	14	73393039	73426411	+	KNOWN	DCAF4	DCAF4, WDR21, WDR21A	DDB1 and CUL4 associated factor 4 [Source:HGNC Symbol;Acc:20229]	
ENSG00000066136	ENST00000425457	homo_sapiens	1	41157319	41237275	+	KNOWN	NFYC	NFYC, CBF-C, CBFC, H1TF2A, HAP5, HSM, NF-YC	nuclear transcription factor Y, gamma [Source:HGNC Symbol;Acc:7806]	
ENSG00000185633	ENST00000393825	homo_sapiens	12	57628685	57634498	-	KNOWN	NDUFA4L2	NDUFA4L2, NUOMS	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2 [Source:HGNC Symbol;Acc:29836]	
ENSG00000069849	ENST00000286371	homo_sapiens	3	141594965	141645356	+	KNOWN	ATP1B3	ATP1B3, ATPB-3, CD298	ATPase, Na+/K+ transporting, beta 3 polypeptide [Source:HGNC Symbol;Acc:806]	
ENSG00000162959	ENST00000295065	homo_sapiens	2	32092877	32236299	-	KNOWN	MEMO1	MEMO1, C2orf4, MEMO, NS5ATP7	mediator of cell motility 1 [Source:HGNC Symbol;Acc:14014]	
ENSG00000165895	ENST00000298815	homo_sapiens	11	100558383	100862668	+	KNOWN	ARHGAP42	ARHGAP42, GRAF3	Rho GTPase activating protein 42 [Source:HGNC Symbol;Acc:26545]	
ENSG00000139921	ENST00000457354	homo_sapiens	14	51706879	51722759	+	KNOWN	TMX1		thioredoxin-related transmembrane protein 1 [Source:HGNC Symbol;Acc:15487]	
ENSG00000112378	ENST00000421351	homo_sapiens	6	138409641	138428648	-	KNOWN	PERP	PERP, KCP1, KRTCAP1, PIGPC1, THW, dJ496H19.1	PERP, TP53 apoptosis effector [Source:HGNC Symbol;Acc:17637]	
ENSG00000006042	ENST00000579849	homo_sapiens	17	31254927	31272124	+	KNOWN	TMEM98		transmembrane protein 98 [Source:HGNC Symbol;Acc:24529]	
ENSG00000116752	ENST00000369541	homo_sapiens	1	115110177	115124260	-	KNOWN	BCAS2	BCAS2, DAM1, SPF27, Snt309	breast carcinoma amplified sequence 2 [Source:HGNC Symbol;Acc:975]	
ENSG00000137414	ENST00000259963	homo_sapiens	6	17600585	17611950	+	KNOWN	FAM8A1	FAM8A1, AHCP	family with sequence similarity 8, member A1 [Source:HGNC Symbol;Acc:16372]	
ENSG00000183807	ENST00000368557	homo_sapiens	6	117073362	117086886	-	KNOWN	FAM162B	FAM162B, C6orf189, bA86F4.2	family with sequence similarity 162, member B [Source:HGNC Symbol;Acc:21549]	
ENSG00000081377	ENST00000375241	homo_sapiens	9	99252522	99382112	-	KNOWN	CDC14B	CDC14B, CDC14B3, Cdc14B1, Cdc14B2, hCDC14B	cell division cycle 14B [Source:HGNC Symbol;Acc:1719]	
ENSG00000102710	ENST00000350612	homo_sapiens	13	37583448	37633850	-	KNOWN	SUPT20H	SUPT20H, C13, C13orf19, FAM48A, P38IP, SPT20	suppressor of Ty 20 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:20596]	
ENSG00000072401	ENST00000373910	homo_sapiens	10	60094734	60130513	+	KNOWN	UBE2D1	UBE2D1, E2(17)KB1, SFT, UBC4/5, UBCH5, UBCH5A	ubiquitin-conjugating enzyme E2D 1 [Source:HGNC Symbol;Acc:12474]	
ENSG00000185883	ENST00000330398	homo_sapiens	16	2563870	2570219	+	KNOWN	ATP6V0C	ATP6V0C, ATP6C, ATP6L, ATPL, VATL, VPPC, Vma3	ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c [Source:HGNC Symbol;Acc:855]	
ENSG00000131876	ENST00000254193	homo_sapiens	15	101821714	101835487	-	KNOWN	SNRPA1	SNRPA1, Lea1	small nuclear ribonucleoprotein polypeptide A' [Source:HGNC Symbol;Acc:11152]	
ENSG00000109270	ENST00000499666	homo_sapiens	4	100799492	100815647	-	KNOWN	LAMTOR3	LAMTOR3, MAP2K1IP1, MAPBP, MAPKSP1, MP1, PRO0633, Ragulator3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3 [Source:HGNC Symbol;Acc:15606]	
ENSG00000078304	ENST00000422945	homo_sapiens	14	102228134	102394326	+	KNOWN	PPP2R5C	PPP2R5C, B56G, PR61G	protein phosphatase 2, regulatory subunit B', gamma [Source:HGNC Symbol;Acc:9311]	
ENSG00000058673	ENST00000545588	homo_sapiens	1	203764781	203823252	+	KNOWN	ZC3H11A	ZC3H11A, ZC3HDC11A	zinc finger CCCH-type containing 11A [Source:HGNC Symbol;Acc:29093]	
ENSG00000165060	ENST00000377270	homo_sapiens	9	71650174	71715094	+	KNOWN	FXN	FXN, CyaY, FA, FARR, FRDA, X25	frataxin [Source:HGNC Symbol;Acc:3951]	
ENSG00000205544	ENST00000302422	homo_sapiens	17	7306293	7307456	-	KNOWN	TMEM256	TMEM256, C17orf61	transmembrane protein 256 [Source:HGNC Symbol;Acc:28618]	
ENSG00000108294	ENST00000225426	homo_sapiens	17	36908988	36920484	+	KNOWN	PSMB3	PSMB3, HC10-II	proteasome (prosome, macropain) subunit, beta type, 3 [Source:HGNC Symbol;Acc:9540]	
ENSG00000122545	ENST00000399034	homo_sapiens	7	35840541	35944917	+	KNOWN	SEPT7		septin 7 [Source:HGNC Symbol;Acc:1717]	
ENSG00000100412	ENST00000216254	homo_sapiens	22	41865128	41924993	+	KNOWN	ACO2	ACO2, ACONM, ICRD	aconitase 2, mitochondrial [Source:HGNC Symbol;Acc:118]	
ENSG00000072756	ENST00000251607	homo_sapiens	3	3168599	3192563	+	KNOWN	TRNT1	TRNT1, CCA1, MtCCA	tRNA nucleotidyl transferase, CCA-adding, 1 [Source:HGNC Symbol;Acc:17341]	
ENSG00000132963	ENST00000380842	homo_sapiens	13	29233240	29253062	+	KNOWN	POMP	POMP, C13orf12, PNAS-110, UMP1	proteasome maturation protein [Source:HGNC Symbol;Acc:20330]	
ENSG00000168958	ENST00000353339	homo_sapiens	2	228189866	228222550	+	KNOWN	MFF	MFF, C2orf33, GL004	mitochondrial fission factor [Source:HGNC Symbol;Acc:24858]	
ENSG00000117748	ENST00000373912	homo_sapiens	1	28218034	28241257	-	KNOWN	RPA2	RPA2, REPA2, RPA32	replication protein A2, 32kDa [Source:HGNC Symbol;Acc:10290]	
ENSG00000150753	ENST00000280326	homo_sapiens	5	10250032	10266524	+	KNOWN	CCT5	CCT5, CCT-epsilon, CCTE, HEL-S-69, TCP-1-epsilon	chaperonin containing TCP1, subunit 5 (epsilon) [Source:HGNC Symbol;Acc:1618]	
ENSG00000086589	ENST00000199814	homo_sapiens	5	150070355	150080669	-	KNOWN	RBM22	RBM22, Cwc2, ZC3H16, fSAP47	RNA binding motif protein 22 [Source:HGNC Symbol;Acc:25503]	
ENSG00000130021	ENST00000424830	homo_sapiens	X	6966960	7066231	-	KNOWN	HDHD1	HDHD1, DXF68S1E, FAM16AX, GS1, HDHD1A	haloacid dehalogenase-like hydrolase domain containing 1 [Source:HGNC Symbol;Acc:16818]	
ENSG00000171865	ENST00000315212	homo_sapiens	2	3592382	3606206	-	KNOWN	RNASEH1	RNASEH1, H1RNA, RNH1	ribonuclease H1 [Source:HGNC Symbol;Acc:18466]	
ENSG00000053372	ENST00000330263	homo_sapiens	1	19578032	19586622	+	KNOWN	MRTO4	MRTO4, C1orf33, MRT4, dJ657E11.4	mRNA turnover 4 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:18477]	
ENSG00000168092	ENST00000527958	homo_sapiens	11	117014982	117047610	+	KNOWN	PAFAH1B2	PAFAH1B2, HEL-S-303	platelet-activating factor acetylhydrolase 1b, catalytic subunit 2 (30kDa) [Source:HGNC Symbol;Acc:8575]	
ENSG00000120948	ENST00000240185	homo_sapiens	1	11072413	11085796	+	KNOWN	TARDBP		TAR DNA binding protein [Source:HGNC Symbol;Acc:11571]	
ENSG00000120837	ENST00000240055	homo_sapiens	12	104510854	104532067	-	KNOWN	NFYB	NFYB, CBF-A, CBF-B, HAP3, NF-YB	nuclear transcription factor Y, beta [Source:HGNC Symbol;Acc:7805]	
ENSG00000188612	ENST00000420826	homo_sapiens	17	73163407	73179078	-	KNOWN	SUMO2	SUMO2, HSMT3, SMT3B, SMT3H2, SUMO3, Smt3A	small ubiquitin-like modifier 2 [Source:HGNC Symbol;Acc:11125]	
ENSG00000153130	ENST00000394201	homo_sapiens	4	141178439	141303710	+	KNOWN	SCOC	SCOC, SCOCO	short coiled-coil protein [Source:HGNC Symbol;Acc:20335]	
ENSG00000092199	ENST00000320084	homo_sapiens	14	21677294	21737653	-	KNOWN	HNRNPC	HNRNPC, C1, C2, HNRNP, HNRPC, SNRPC	heterogeneous nuclear ribonucleoprotein C (C1/C2) [Source:HGNC Symbol;Acc:5035]	
ENSG00000163558	ENST00000295797	homo_sapiens	3	169940152	170023769	+	KNOWN	PRKCI	PRKCI, DXS1179E, PKCI, nPKC-iota	protein kinase C, iota [Source:HGNC Symbol;Acc:9404]	
ENSG00000196449	ENST00000373044	homo_sapiens	1	38268615	38273857	-	KNOWN	YRDC	YRDC, DRIP3, IRIP, SUA5	yrdC domain containing (E. coli) [Source:HGNC Symbol;Acc:28905]	
ENSG00000166451	ENST00000393335	homo_sapiens	16	81040102	81066719	+	KNOWN	CENPN	CENPN, BM039, C16orf60, CENP-N, ICEN32	centromere protein N [Source:HGNC Symbol;Acc:30873]	
ENSG00000122378	ENST00000372181	homo_sapiens	10	82167584	82192753	+	KNOWN	FAM213A	FAM213A, C10orf58, PAMM	family with sequence similarity 213, member A [Source:HGNC Symbol;Acc:28651]	
ENSG00000183648	ENST00000329559	homo_sapiens	14	92582465	92588261	-	KNOWN	NDUFB1		NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa [Source:HGNC Symbol;Acc:7695]	
ENSG00000001630	ENST00000003100	homo_sapiens	7	91741464	91772266	-	KNOWN	CYP51A1	CYP51A1, CP51, CYP51, CYPL1, LDM, P450-14DM, P450L1	cytochrome P450, family 51, subfamily A, polypeptide 1 [Source:HGNC Symbol;Acc:2649]	
ENSG00000164219	ENST00000419445	homo_sapiens	5	114546526	114598569	-	KNOWN	PGGT1B	PGGT1B, BGGI, GGTI	protein geranylgeranyltransferase type I, beta subunit [Source:HGNC Symbol;Acc:8895]	
ENSG00000113387	ENST00000265073	homo_sapiens	5	32531738	32604185	+	KNOWN	SUB1	SUB1, P15, PC4, p14	SUB1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:19985]	
ENSG00000175354	ENST00000309660	homo_sapiens	18	12785476	12929642	-	KNOWN	PTPN2	PTPN2, PTN2, PTPT, TC-PTP, TCELLPTP, TCPTP	protein tyrosine phosphatase, non-receptor type 2 [Source:HGNC Symbol;Acc:9650]	
ENSG00000104907	ENST00000592062	homo_sapiens	19	13215715	13228381	-	KNOWN	TRMT1	TRMT1, TRM1	tRNA methyltransferase 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:25980]	
ENSG00000086598	ENST00000262225	homo_sapiens	12	124069077	124083116	+	KNOWN	TMED2	TMED2, P24A, RNP24, p24	transmembrane emp24 domain trafficking protein 2 [Source:HGNC Symbol;Acc:16996]	
ENSG00000089006	ENST00000377768	homo_sapiens	20	17922240	17949623	-	KNOWN	SNX5		sorting nexin 5 [Source:HGNC Symbol;Acc:14969]	
ENSG00000164109	ENST00000296509	homo_sapiens	4	120980576	120988229	-	KNOWN	MAD2L1		MAD2 mitotic arrest deficient-like 1 (yeast) [Source:HGNC Symbol;Acc:6763]	
ENSG00000175826	ENST00000573600	homo_sapiens	17	7146909	7155810	-	KNOWN	CTDNEP1	CTDNEP1, DULLARD, HSA011916, NET56	CTD nuclear envelope phosphatase 1 [Source:HGNC Symbol;Acc:19085]	
ENSG00000100605	ENST00000267615	homo_sapiens	14	93403258	93582665	-	KNOWN	ITPK1	ITPK1, ITRPK1	inositol-tetrakisphosphate 1-kinase [Source:HGNC Symbol;Acc:6177]	
ENSG00000213246	ENST00000225504	homo_sapiens	17	56422538	56430454	-	KNOWN	SUPT4H1	SUPT4H1, SPT4, SPT4H, SUPT4H	suppressor of Ty 4 homolog 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:11467]	
ENSG00000160201	ENST00000291552	homo_sapiens	21	44513065	44527697	-	KNOWN	U2AF1	U2AF1, FP793, RN, RNU2AF1, U2AF35, U2AFBP	U2 small nuclear RNA auxiliary factor 1 [Source:HGNC Symbol;Acc:12453]	
ENSG00000129235	ENST00000250101	homo_sapiens	17	6544077	6547861	+	KNOWN	TXNDC17	TXNDC17, TRP14, TXNL5	thioredoxin domain containing 17 [Source:HGNC Symbol;Acc:28218]	
ENSG00000161057	ENST00000435765	homo_sapiens	7	102984700	103009842	+	KNOWN	PSMC2	PSMC2, MSS1, Nbla10058, S7	proteasome (prosome, macropain) 26S subunit, ATPase, 2 [Source:HGNC Symbol;Acc:9548]	
ENSG00000143621	ENST00000361891	homo_sapiens	1	153634511	153643524	-	KNOWN	ILF2	ILF2, NF45, PRO3063	interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:6037]	
ENSG00000167315	ENST00000285093	homo_sapiens	18	47309868	47340330	-	KNOWN	ACAA2	ACAA2, DSAEC	acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:83]	
ENSG00000167460	ENST00000538887	homo_sapiens	19	16177830	16213813	+	KNOWN	TPM4	TPM4, HEL-S-108	tropomyosin 4 [Source:HGNC Symbol;Acc:12013]	
ENSG00000065154	ENST00000368845	homo_sapiens	10	126085871	126107545	-	KNOWN	OAT	OAT, GACR, HOGA, OATASE, OKT	ornithine aminotransferase [Source:HGNC Symbol;Acc:8091]	
ENSG00000122068	ENST00000241502	homo_sapiens	3	197464049	197511317	+	KNOWN	FYTTD1		forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:25407]	
ENSG00000167004	ENST00000300289	homo_sapiens	15	44038589	44065477	+	KNOWN	PDIA3	PDIA3, ER60, ERp57, ERp60, ERp61, GRP57, GRP58, HEL-S-269, HEL-S-93n, HsT17083, P58, PI-PLC	protein disulfide isomerase family A, member 3 [Source:HGNC Symbol;Acc:4606]	
ENSG00000132635	ENST00000360652	homo_sapiens	20	2815959	2821836	-	KNOWN	PCED1A	PCED1A, C20orf81, FAM113A, bA12M19.1	PC-esterase domain containing 1A [Source:HGNC Symbol;Acc:16212]	
ENSG00000214788	ENST00000398992	homo_sapiens	11	59705927	59712807	+	KNOWN	OOSP1		Oocyte-secreted protein 1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:A8MZH6]	
ENSG00000024526	ENST00000456315	homo_sapiens	1	68939834	68962904	-	KNOWN	DEPDC1	DEPDC1, DEP.8, DEPDC1-V2, DEPDC1A, SDP35	DEP domain containing 1 [Source:HGNC Symbol;Acc:22949]	
ENSG00000132522	ENST00000380728	homo_sapiens	17	7214642	7218883	-	KNOWN	GPS2	GPS2, AMF-1	G protein pathway suppressor 2 [Source:HGNC Symbol;Acc:4550]	
ENSG00000141580	ENST00000392325	homo_sapiens	17	80572437	80606429	-	KNOWN	WDR45B	WDR45B, WDR45L, WIPI-3, WIPI3	WD repeat domain 45B [Source:HGNC Symbol;Acc:25072]	
ENSG00000005302	ENST00000312196	homo_sapiens	X	11776277	11793870	+	KNOWN	MSL3	MSL3, MSL3L1	male-specific lethal 3 homolog (Drosophila) [Source:HGNC Symbol;Acc:7370]	
ENSG00000074201	ENST00000525428	homo_sapiens	11	77225980	77348850	-	KNOWN	CLNS1A	CLNS1A, CLCI, CLNS1B, ICln	chloride channel, nucleotide-sensitive, 1A [Source:HGNC Symbol;Acc:2080]	
ENSG00000221983	ENST00000442744	homo_sapiens	19	18682539	18688360	+	KNOWN	UBA52	UBA52, CEP52, HUBCEP52, L40, RPL40	ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:12458]	
ENSG00000136159	ENST00000258662	homo_sapiens	13	48611702	48621358	+	KNOWN	NUDT15	NUDT15, MTH2	nudix (nucleoside diphosphate linked moiety X)-type motif 15 [Source:HGNC Symbol;Acc:23063]	
ENSG00000187446	ENST00000334660	homo_sapiens	15	41523036	41574043	+	KNOWN	CHP1	CHP1, CHP, SLC9A1BP, Sid470p, p22, p24	calcineurin-like EF-hand protein 1 [Source:HGNC Symbol;Acc:17433]	
ENSG00000196743	ENST00000357164	homo_sapiens	5	150591710	150650001	+	KNOWN	GM2A	GM2A, GM2-AP, SAP-3	GM2 ganglioside activator [Source:HGNC Symbol;Acc:4367]	
ENSG00000174695	ENST00000502346	homo_sapiens	5	82348664	82373682	-	KNOWN	TMEM167A	TMEM167A, TMEM167	transmembrane protein 167A [Source:HGNC Symbol;Acc:28330]	
ENSG00000090273	ENST00000321265	homo_sapiens	1	27226728	27273353	+	KNOWN	NUDC	NUDC, HNUDC, MNUDC, NPD011	nuclear distribution C homolog (A. nidulans) [Source:HGNC Symbol;Acc:8045]	
ENSG00000122705	ENST00000242285	homo_sapiens	9	36190852	36304778	+	KNOWN	CLTA	CLTA, LCA	clathrin, light chain A [Source:HGNC Symbol;Acc:2090]	
ENSG00000198612	ENST00000354371	homo_sapiens	2	237993954	238009109	+	KNOWN	COPS8		COP9 signalosome subunit 8 [Source:HGNC Symbol;Acc:24335]	
ENSG00000197343	ENST00000424881	homo_sapiens	7	99156028	99205433	+	KNOWN	ZNF655	ZNF655, VIK, VIK-1	zinc finger protein 655 [Source:HGNC Symbol;Acc:30899]	
ENSG00000120451	ENST00000265909	homo_sapiens	11	130745330	130786404	-	KNOWN	SNX19	SNX19, CHET8	sorting nexin 19 [Source:HGNC Symbol;Acc:21532]	
ENSG00000236826	ENST00000455705	homo_sapiens	HSCHR6_MHC_COX	31752536	31762128	-	KNOWN	LSM2		LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:13940]	
ENSG00000106853	ENST00000407693	homo_sapiens	9	114312001	114362135	-	KNOWN	PTGR1	PTGR1, LTB4DH, PGR1, ZADH3	prostaglandin reductase 1 [Source:HGNC Symbol;Acc:18429]	
ENSG00000106211	ENST00000248553	homo_sapiens	7	75931860	75933612	+	KNOWN	HSPB1	HSPB1, CMT2F, HEL-S-102, HMN2B, HS.76067, HSP27, HSP28, Hsp25, SRP27	heat shock 27kDa protein 1 [Source:HGNC Symbol;Acc:5246]	
ENSG00000111843	ENST00000541412	homo_sapiens	6	10723147	10731362	+	KNOWN	TMEM14C	TMEM14C, C6orf53, MSTP073, NET26, bA421M1.6	transmembrane protein 14C [Source:HGNC Symbol;Acc:20952]	
ENSG00000163807	ENST00000296121	homo_sapiens	3	44779152	44803154	-	KNOWN	KIAA1143		KIAA1143 [Source:HGNC Symbol;Acc:29198]	
ENSG00000105419	ENST00000561293	homo_sapiens	19	47906380	47922780	-	KNOWN	MEIS3	MEIS3, MRG2	Meis homeobox 3 [Source:HGNC Symbol;Acc:29537]	
ENSG00000241685	ENST00000262942	homo_sapiens	7	98923520	98985787	+	KNOWN	ARPC1A	ARPC1A, Arc40, HEL-68, SOP2Hs, SOP2L	actin related protein 2/3 complex, subunit 1A, 41kDa [Source:HGNC Symbol;Acc:703]	
ENSG00000138071	ENST00000377982	homo_sapiens	2	65454886	65498387	+	KNOWN	ACTR2	ACTR2, ARP2	ARP2 actin-related protein 2 homolog (yeast) [Source:HGNC Symbol;Acc:169]	
ENSG00000136521	ENST00000259037	homo_sapiens	3	179322477	179345435	+	KNOWN	NDUFB5	NDUFB5, CISGDH, SGDH	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa [Source:HGNC Symbol;Acc:7700]	
ENSG00000121481	ENST00000367510	homo_sapiens	1	185014495	185071740	+	KNOWN	RNF2	RNF2, BAP-1, BAP1, DING, HIPI3, RING1B, RING2	ring finger protein 2 [Source:HGNC Symbol;Acc:10061]	
ENSG00000173153	ENST00000405666	homo_sapiens	11	64073043	64084215	+	KNOWN	ESRRA	ESRRA, ERR1, ERRa, ERRalpha, ESRL1, NR3B1	estrogen-related receptor alpha [Source:HGNC Symbol;Acc:3471]	
ENSG00000125870	ENST00000246071	homo_sapiens	20	16710605	16722421	+	KNOWN	SNRPB2	SNRPB2, Msl1	small nuclear ribonucleoprotein polypeptide B [Source:HGNC Symbol;Acc:11155]	
ENSG00000100075	ENST00000215882	homo_sapiens	22	19163094	19166343	-	KNOWN	SLC25A1	SLC25A1, CTP, D2L2AD, SEA, SLC20A3	solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 [Source:HGNC Symbol;Acc:10979]	
ENSG00000165169	ENST00000378578	homo_sapiens	X	37696009	37706890	-	KNOWN	DYNLT3	DYNLT3, RP3, TCTE1L, TCTEX1L	dynein, light chain, Tctex-type 3 [Source:HGNC Symbol;Acc:11694]	
ENSG00000164167	ENST00000502781	homo_sapiens	4	147096836	147121152	+	KNOWN	LSM6	LSM6, YDR378C	LSM6 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:17017]	
ENSG00000086065	ENST00000223500	homo_sapiens	9	33264939	33281977	+	KNOWN	CHMP5	CHMP5, C9orf83, HSPC177, PNAS-2, SNF7DC2, Vps60	charged multivesicular body protein 5 [Source:HGNC Symbol;Acc:26942]	
ENSG00000082146	ENST00000194530	homo_sapiens	2	202252580	202345569	+	KNOWN	STRADB	STRADB, ALS2CR2, CALS-21, ILPIP, ILPIPA, PAPK	STE20-related kinase adaptor beta [Source:HGNC Symbol;Acc:13205]	
ENSG00000110104	ENST00000227520	homo_sapiens	11	60609543	60618554	+	KNOWN	CCDC86		coiled-coil domain containing 86 [Source:HGNC Symbol;Acc:28359]	
ENSG00000108639	ENST00000225777	homo_sapiens	17	76164638	76169608	+	KNOWN	SYNGR2		synaptogyrin 2 [Source:HGNC Symbol;Acc:11499]	
ENSG00000262327	ENST00000575872	homo_sapiens	HSCHR7_1_CTG6	141250988	141355044	+	KNOWN	AGK		acylglycerol kinase [Source:HGNC Symbol;Acc:21869]	
ENSG00000119705	ENST00000557342	homo_sapiens	14	78174413	78227447	+	KNOWN	SLIRP	SLIRP, C14orf156, DC50, PD04872	SRA stem-loop interacting RNA binding protein [Source:HGNC Symbol;Acc:20495]	
ENSG00000176261	ENST00000468695	homo_sapiens	1	33065772	33116504	-	KNOWN	ZBTB8OS		zinc finger and BTB domain containing 8 opposite strand [Source:HGNC Symbol;Acc:24094]	
ENSG00000138382	ENST00000260953	homo_sapiens	2	170666590	170681441	-	KNOWN	METTL5	METTL5, HSPC133	methyltransferase like 5 [Source:HGNC Symbol;Acc:25006]	
ENSG00000131236	ENST00000372797	homo_sapiens	1	40505904	40538321	+	KNOWN	CAP1	CAP1, CAP, CAP1-PEN	CAP, adenylate cyclase-associated protein 1 (yeast) [Source:HGNC Symbol;Acc:20040]	
ENSG00000183431	ENST00000373019	homo_sapiens	1	38422646	38456593	-	KNOWN	SF3A3	SF3A3, PRP9, PRPF9, SAP61, SF3a60	splicing factor 3a, subunit 3, 60kDa [Source:HGNC Symbol;Acc:10767]	
ENSG00000138069	ENST00000409784	homo_sapiens	2	65297834	65357240	-	KNOWN	RAB1A	RAB1A, RAB1, YPT1	RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:9758]	
ENSG00000268788	ENST00000599764	homo_sapiens	4	76871882	76878526	+	NOVEL	AC110615.1			
ENSG00000180228	ENST00000325748	homo_sapiens	2	179296140	179316239	-	KNOWN	PRKRA	PRKRA, DYT16, PACT, RAX	protein kinase, interferon-inducible double stranded RNA dependent activator [Source:HGNC Symbol;Acc:9438]	
ENSG00000128989	ENST00000566423	homo_sapiens	15	52839241	52862080	-	KNOWN	ARPP19	ARPP19, ARPP-16, ARPP-19, ARPP16, ENSAL	cAMP-regulated phosphoprotein, 19kDa [Source:HGNC Symbol;Acc:16967]	
ENSG00000125868	ENST00000246069	homo_sapiens	20	17550507	17588887	+	KNOWN	DSTN	DSTN, ACTDP, ADF, HEL32, bA462D18.2	destrin (actin depolymerizing factor) [Source:HGNC Symbol;Acc:15750]	
ENSG00000154277	ENST00000284440	homo_sapiens	4	41258429	41270472	+	KNOWN	UCHL1	UCHL1, HEL-117, NDGOA, PARK5, PGP 9.5, PGP9.5, PGP95, Uch-L1	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase) [Source:HGNC Symbol;Acc:12513]	
ENSG00000174780	ENST00000342756	homo_sapiens	4	57333080	57369839	+	KNOWN	SRP72		signal recognition particle 72kDa [Source:HGNC Symbol;Acc:11303]	
ENSG00000113356	ENST00000399107	homo_sapiens	5	89767564	89810370	+	KNOWN	POLR3G	POLR3G, RPC32, RPC7	polymerase (RNA) III (DNA directed) polypeptide G (32kD) [Source:HGNC Symbol;Acc:30075]	
