chr,marker,primer,phys.loc,gen.loc,gen.female,gen.male,rec.rate,rr.female,rr.male
3,D3S3692,AFMc024yd1,181622189,165.07,210.53,119.61,0.5,0.64,0.23
3,D3S1553,AFM200ze11,182448483,165.41,211.21,119.61,0.48,0.66,0.16
3,D3S3575,AFMa210wh5,182502934,165.61,211.22,120.01,0.48,0.66,0.16
3,D3S3580,AFM164ye7,182771608,166.11,211.8,120.41,0.47,0.65,0.15
3,D3S1439,Mfd303,182960352,166.11,211.81,120.41,0.46,0.65,0.14
3,D3S3579,AFMa218yg1,183899839,166.45,212.48,120.41,0.39,0.59,0.16
3,D3S1545,UT1708,185175035,166.71,213.01,120.41,0.29,0.5,0.17
3,D3S4546,GATA170D01,185606281,166.94,213.46,120.41,0.26,0.47,0.15
3,D3S1509,UT434,185843249,166.94,213.46,120.41,0.25,0.45,0.13
3,D3S1517,UT508,186809742,167.22,213.78,120.66,0.22,0.42,0.11
3,D3S3668,AFMb349wb5,188147728,167.47,214.02,120.91,0.25,0.45,0.21
3,D3S3555,AFMa121xb5,189936948,168.05,214.85,121.25,0.48,0.53,0.41
3,D3S3643,AFMb316zh5,190909401,168.52,215.8,121.25,0.6,0.61,0.52
3,D3S3673,AFMb353ya9,191121656,168.52,215.8,121.25,0.62,0.63,0.55
3,D3S1264,AFM081yh3,191127250,168.52,215.8,121.25,0.62,0.63,0.55
3,D3S3682,AFMc004xc9,191201073,168.52,215.8,121.25,0.63,0.64,0.56
3,D3S1763,GATA3H01,191249319,168.52,215.8,121.25,0.63,0.64,0.56
3,D3S1614,AFM345th5,192454082,169.98,217.01,122.95,0.75,0.86,0.75
3,D3S1243,Mfd182a,192596846,169.98,217.01,122.95,0.77,0.89,0.77
3,D3S1282,AFM179xh10,193344985,170.46,217.02,123.9,0.87,1.08,0.9
3,D3S3523,AFMa044xe1,194156739,171.02,217.89,124.14,1.04,1.32,1
3,D3S1564,AFM224ya3,194820906,171.45,218.3,124.6,1.24,1.52,1.05
3,D3S3723,AFMa074ye1,194883460,171.45,218.3,124.6,1.26,1.54,1.05
3,D3S1574,AFM155xd6,196056463,174.03,221.48,126.57,1.65,1.87,1.07
3,D3S2328,UT7786,196369121,174.44,222.31,126.57,1.73,1.95,1.07
3,D3S3725,AFMa082zd9,196497763,174.44,222.31,126.57,1.76,1.98,1.07
3,D3S1556,AFM210va7,NA,177.28,225.97,128.59,NA,NA,NA
3,D3S1565,AFM224zb12,198424489,177.94,226.53,129.35,1.65,2.2,0.96
3,D3S2425,GATA21A05,198509872,178.27,227.18,129.35,1.63,2.2,0.95
3,D3S2421,ATA6E07,200163376,180.68,230.77,130.59,1.32,1.99,0.77
3,D3S3041,GATA81H05,201529547,181.9,232.68,131.12,1.19,1.64,0.59
3,D3S3676,AFMb354xb1,201592627,181.91,232.69,131.12,1.18,1.62,0.58
3,D3S2412,ATA16H09,NA,183.07,234.11,132.03,NA,NA,NA
3,D3S1754,GATA14G12,202336117,183.65,235.26,132.03,1.05,1.4,0.5
3,D3S3715,AFMa064yc1,202365386,183.65,235.26,132.03,1.04,1.39,0.5
3,D3S3511,AFM206zf4,202382144,183.65,235.26,132.03,1.04,1.39,0.49
3,D3S3730,AFMa103xb9,NA,184.15,235.97,132.33,NA,NA,NA
3,D3S3662,AFMb343zc5,203933379,184.54,236.5,132.58,0.63,1,0.41
3,D3S3603,AFMb004wd5,204413868,184.93,237.03,132.84,0.51,0.92,0.41
3,D3S3565,AFMa162xb9,205146000,184.93,237.03,132.84,0.37,0.86,0.45
3,D3S3699,AFM326xc5,205325934,184.93,237.03,132.84,0.35,0.85,0.46
3,D3S2314,UT5901,208244006,186.58,239.14,134.01,1.29,1.5,0.69
3,D3S1618,AFM350te5,209668821,189.23,241.87,136.58,1.48,2.18,0.87
3,D3S1571,AFM242yc9,209741555,189.46,242.33,136.59,1.48,2.21,0.89
3,D3S3583,AFMa239zb5,NA,190.37,244.15,136.59,NA,NA,NA
3,D3S3592,AFMa306xg9,210526978,190.89,245.18,136.59,1.64,2.57,1.03
3,D3S1530,UT871,211640627,191.78,246.97,136.59,2.1,2.89,1.18
3,D3S1617,AFM349xc5,212006825,192.63,246.97,138.3,2.24,2.94,1.22
3,D3S1602,AFM308zh9,212154152,193.69,248.78,138.6,2.29,2.96,1.23
3,D3S1262,AFM059xa9,212379205,194.33,250.06,138.6,2.35,2.97,1.25
3,D3S3600,AFMa350xe1,213686895,197.54,255.17,139.92,2.39,2.94,1.37
3,SST,Mfd4,214072148,198.11,255.72,140.5,2.33,2.89,1.4
3,D3S3686,AFMc008xd5,214127641,198.11,255.72,140.5,2.32,2.88,1.41
3,D3S3651,AFMb324xc5,214357883,198.61,256.15,141.07,2.28,2.84,1.43
3,D3S3628,AFMb296wg1,214532641,199.53,257.36,141.69,2.25,2.81,1.44
3,D3S3596,AFMa342yh1,NA,199.94,257.36,142.53,NA,NA,NA
3,D3S1580,AFM270zg9,215732815,202,259.69,144.32,1.99,2.52,1.44
3,D3S3549,AFMa109zf5,216176738,203.02,261.72,144.32,1.88,2.37,1.38
3,D3S2398,GATA6G12,NA,203.31,262.03,144.6,NA,NA,NA
3,D3S1314,AFM260yb1,217118863,204.48,263.52,145.44,1.62,2.04,1.23
3,D3S2747,AFM283wc5,217569450,204.73,264.01,145.44,1.48,1.92,1.21
3,D3S3043,GATA83E04,218156774,205.34,264.65,146.02,1.32,1.84,1.29
3,D3S2455,GATA61H05,218498284,206.79,265.99,147.6,1.26,1.82,1.38
3,D3S1662,UT604,218847234,207.36,267.13,147.6,1.23,1.83,1.5
3,D3S1601,AFM308yf1,220086760,208.14,267.54,148.74,1.63,1.88,1.84
3,D3S3663,AFMb343zf5,220331976,208.65,267.94,149.36,1.77,1.89,1.86
3,D3S3669,AFMb349xf5,221025502,209.78,269.8,149.76,2.16,1.87,1.86
3,D3S3590,AFMa300wa5,221674460,211.06,270.84,151.28,2.41,1.82,1.83
3,D3S2305,UT6129,222037259,211.4,270.84,151.96,2.46,1.77,1.81
3,D3S3562,AFMa143yc9,222314262,211.89,271.31,152.48,2.45,1.73,1.81
3,D3S240,Mfd30,222761673,215.3,273.68,156.92,2.35,1.64,1.82
3,D3S1305,AFM234tg3,224050816,217.6,277.29,157.91,1.43,1.36,1.98
3,D3S1265,AFM087yb7,225358870,217.6,277.29,157.91,0.68,1.08,2.3
3,D3S1272,AFM136xc1,227278799,220.19,277.7,162.68,2.7,0.67,2.81
3,D3S1311,AFM254ve1,227280654,220.19,277.7,162.68,2.7,0.67,2.81
3,D3S4560,3QTEL05,NA,220.2,277.7,162.69,NA,NA,NA
3,D3S3707,AFMa050yd5,227340924,220.47,277.77,163.16,2.78,0.66,2.82
3,D3S3550,AFMa114yd1,NA,221.83,278.31,165.34,NA,NA,NA
4,D4S3360,4PTEL04,NA,0,0,0,NA,NA,NA
4,D4S2936,AFMa275yg5,NA,0.89,0,1.78,NA,NA,NA
4,D4S3038,AFMa060ze5,910818,1.38,0,2.75,1.27,3.85,2.56
4,D4S3034,AFMa055tc9,3613841,4.42,1.2,7.63,1.77,1.78,2.41
4,D4S412,AFM196xb6,3724083,4.42,1.2,7.64,1.83,1.69,2.4
4,D4S179,Mfd83,4019006,6.16,3.93,8.39,1.98,1.48,2.39
4,D4S3023,AFMa046xh1,4597483,7.17,3.93,10.41,2.21,1.58,2.36
4,D4S2925,AFM163yc1,5146238,7.58,4.76,10.41,2.35,2.11,2.33
4,D4S431,AFM262vg9,6766183,12.46,9.08,15.84,2.75,3.16,2.16
4,D4S2366,GATA22G05,NA,12.46,9.08,15.84,NA,NA,NA
4,D4S3007,AFM292ya5,7020313,13.98,9.85,18.1,2.86,3.13,2.12
4,D4S394,AFM037yg1,8226790,14.79,11.47,18.1,3.07,2.83,1.86
4,D4S2923,AFMa202zc1,9186827,21.29,21.51,21.08,2.45,2.73,1.59
4,D4S1634,Mfd206,NA,22.77,22.69,22.85,NA,NA,NA
4,D4S2928,AFMa223wg1,11883466,22.78,22.7,22.86,1.01,1.48,1.1
4,D4S1582,AFM283zf5,11940337,23.06,22.7,23.42,1.02,1.45,1.1
4,D4S1599,AFM296wb1,12223041,23.18,22.7,23.66,1.04,1.3,1.09
4,D4S1605,AFM304xa5,12643480,23.18,22.7,23.66,1.06,1.13,1.09
4,D4S2949,AFMa337zb1,13114140,25.34,24.96,25.73,1.08,1,1.11
4,D4S2906,AFMa106yc1,14233313,25.88,26.03,25.74,1.1,1.04,1.16
4,D4S2315,UT7953,15258294,26.41,26.58,26.24,1.17,1.44,1.17
4,D4S2944,AFMa300we5,15266797,26.54,26.58,26.5,1.17,1.44,1.17
4,D4S403,AFM157xg3,15393070,26.71,26.93,26.5,1.19,1.49,1.17
4,D4S2942,AFMa290zd9,15413248,26.73,26.97,26.5,1.19,1.5,1.17
4,D4S2362,GAAT1D1,17009043,29.46,28.64,30.29,1.58,1.75,1.14
4,D4S1567,AFM109xd12,18297007,30.99,31.7,30.29,1.78,1.64,1.1
4,D4S3341,GGAT18G02,18331493,31,31.7,30.29,1.78,1.64,1.1
4,D4S1525,UT1508,NA,31.19,31.7,30.68,NA,NA,NA
4,D4S2946,AFMa309xg9,19581131,34.33,36.02,32.64,1.27,1.47,1.07
4,D4S2633,GATA81G05,20700886,34.96,36.58,33.35,0.81,1.14,1.08
4,D4S419,AFM207wa11,20715447,34.97,36.58,33.35,0.81,1.14,1.08
4,D4S2289,UT878,21490557,34.97,36.58,33.35,0.77,0.84,1.11
4,D4S2399,ATA28H07,21917017,35.13,36.91,33.35,0.79,0.68,1.13
4,D4S2620,GATA13C05,22922630,36.53,36.92,36.15,0.82,0.38,1.19
4,D4S1593,AFM294vb1,23054782,36.76,36.92,36.61,0.82,0.36,1.19
4,D4S1562,AFM248td5,23094173,36.76,36.92,36.61,0.82,0.36,1.19
4,D4S3017,AFMa041wa9,23310384,37.16,36.92,37.39,0.81,0.34,1.21
4,D4S3349,GATA158G03,23848655,37.29,37.19,37.39,0.8,0.39,1.24
4,D4S2953,AFMa345yf1,24836051,38.09,37.59,38.58,0.83,0.83,1.3
4,D4S2933,AFMa244zd1,25070411,38.09,37.59,38.58,0.87,0.97,1.31
4,D4S425,AFM234va1,26068497,38.9,38.85,38.95,1.16,1.55,1.31
4,D4S3013,AFM333vc9,26310417,39.29,38.85,39.74,1.28,1.65,1.3
4,D4S404,AFM158xc7,26640843,39.56,38.85,40.28,1.47,1.77,1.28
4,D4S1551,AFM207we11,27204372,40.17,39.85,40.48,1.83,1.93,1.24
4,D4S3052,AFMa101yd1,27331175,41.44,40.49,42.4,1.91,1.96,1.23
4,D4S2948,AFMa337wf1,27485655,41.58,40.77,42.4,2,2,1.22
4,D4S2970,AFMb309xa5,27782404,41.86,41.32,42.4,2.15,2.06,1.19
4,D4S3022,AFMa045zd5,28303810,42.43,42.11,42.74,2.29,2.18,1.15
4,D4S3044,AFMa065xg9,NA,42.43,42.11,42.74,NA,NA,NA
4,D4S2305,UT5665,28686889,44.7,45.33,44.07,2.25,2.26,1.12
4,D4S391,AFM016xf3,30360010,47.33,49.83,44.82,1.35,2.27,0.96
4,D4S230,Mfd194A,31358201,48.03,50.73,45.33,1.15,1.98,0.83
4,D4S418,AFM203xa9,32362043,49.58,52.65,46.51,1.19,1.62,0.73
4,D4S2408,GATA25B06,NA,51.15,54.4,47.9,NA,NA,NA
4,GATA74C04,GATA74C04,35448242,52.92,57.08,48.75,0.63,0.94,0.56
4,D4S3027,AFMa049xh9,NA,52.92,57.08,48.76,NA,NA,NA
4,D4S3001,AFMc013ye9,36256720,52.92,57.08,48.76,0.46,0.88,0.52
4,D4S3350,GATA23B10,NA,53.54,57.86,49.21,NA,NA,NA
4,D4S1587,AFM288yb5,38571283,54.21,58.59,49.84,0.74,0.87,0.43
4,D4S2632,GATA72G09,38806233,54.21,58.59,49.84,0.75,0.88,0.42
4,D4S2995,AFMb358xh1,39107189,54.21,58.59,49.84,0.76,0.91,0.41
4,D4S2629,GATA70C04,39794216,55.12,59.23,51.01,0.74,1.02,0.38
4,D4S2988,AFM059yg5,40059463,55.89,60.78,51.01,0.73,1.08,0.38
4,D4S1508,UT676,41002564,56.45,61.89,51.01,0.76,1.4,0.36
4,D4S3040,AFMa061zh9,42059430,56.45,61.89,51.01,0.92,1.77,0.33
4,D4S1581,AFM280tf5,42346280,57.03,63.05,51.01,0.97,1.85,0.33
4,D4S2382,GGAT2C10,44539514,59.82,67.53,52.12,1.5,2.11,0.3
4,D4S405,AFM161yf6,NA,60.23,68.34,52.12,NA,NA,NA
4,D4S174,Mfd59,45450487,61.19,70,52.39,1.48,2.03,0.3
4,D4S3045,AFMa070yf5,45980950,62.64,72.89,52.39,1.32,1.93,0.3
4,D4S3357,GATA170G06,48456446,64.27,75.29,53.25,0.52,1.15,0.23
4,D4S3025,AFMa047yf1,48557285,64.27,75.29,53.25,0.52,1.11,0.23
4,D4S3336,GATA142C04,49027871,64.36,75.46,53.25,0.51,0.96,0.21
4,D4S1547,AFM200yc7,49312798,64.7,76.16,53.25,0.5,0.87,0.2
4,D4S1627,GATA7D01,49323972,64.7,76.16,53.25,0.5,0.87,0.2
4,D4S2295,UT2203,49401309,64.7,76.16,53.25,0.5,0.85,0.2
4,D4S3251,GATA31B10,49593026,65.03,76.81,53.26,0.49,0.8,0.19
4,D4S3241,ATA19F04,49653589,65.03,76.81,53.26,0.49,0.79,0.19
4,D4S2381,GGAA6H08,51012624,65.27,76.81,53.73,0.41,0.65,0.13
4,D4S396,AFM057xe5,51506261,65.66,77.58,53.73,0.38,0.64,0.12
4,D4S401,AFM150xe5,51518698,65.66,77.58,53.73,0.38,0.64,0.11
4,D4S1635,Mfd222,NA,66.38,78.92,53.84,NA,NA,NA
4,D4S3002,AFMc015xe5,53699138,66.38,78.92,53.84,0.23,0.39,0.04
4,D4S3255,GATA62G08,57594879,66.74,79.64,53.84,0.23,0.63,0.06
4,D4S3347,GATA172D08,57934472,66.74,79.64,53.84,0.29,0.76,0.07
4,D4S3355,GATA144E02,58605053,66.78,79.64,53.91,0.47,1.12,0.08
4,D4S2971,AFMb312yg1,58634524,66.78,79.64,53.91,0.48,1.13,0.08
4,D4S1594,AFM294vb9,59874492,68.02,82.13,53.92,0.96,1.85,0.1
4,D4S1630,GATA8D12,60279753,68.55,82.71,54.38,1.15,2.02,0.11
4,D4S2996,AFMb359yh9,60369064,68.84,83.3,54.38,1.19,2.05,0.11
4,D4S428,AFM255zf1,61000961,69.01,83.63,54.38,1.43,2.21,0.12
4,D4S3000,AFMb364zg9,62525183,71.58,88.78,54.38,1.51,2.26,0.12
4,D4S1518,UT5228,62660336,71.58,88.78,54.38,1.48,2.25,0.11
4,D4S1583,AFM284vc5,NA,71.58,88.78,54.38,NA,NA,NA
4,D4S3019,AFMa044tf1,62834806,72.71,91.03,54.38,1.44,2.22,0.11
4,D4S1592,AFM292xe1,62879434,72.71,91.03,54.38,1.43,2.22,0.11
4,D4S2638,GATA88G02,63857523,73.55,92.55,54.54,1.06,1.99,0.1
4,D4S1569,AFM135xe1,64920749,74.52,94.35,54.7,0.61,1.59,0.09
4,D4S3248,GATA28F03,65338108,74.52,94.35,54.7,0.49,1.42,0.08
4,D4S398,AFM135xc3,67845479,75.67,96.49,54.86,0.56,0.92,0.09
4,D4S1600,AFM297za5,68503988,76.19,97.51,54.86,0.58,0.97,0.09
4,D4S2308,UT7665,68576471,76.19,97.51,54.86,0.58,0.97,0.09
4,D4S3004,AFM280va9,71456510,77.86,100.38,55.34,0.58,0.91,0.17
4,D4S2987,AFM268wf1,71897783,78.03,100.72,55.34,0.56,0.87,0.19
4,D4S1574,AFM267zc5,72037198,78.12,100.89,55.34,0.55,0.86,0.19
4,D4S1541,AFM036yb2,NA,78.23,101.11,55.34,NA,NA,NA
4,D4S2432,GGAA20C03,NA,78.49,101.65,55.34,NA,NA,NA
4,D4S416,AFM198we3,72315950,78.68,102.01,55.34,0.53,0.84,0.2
4,D4S1568,AFM029xb4,73654024,78.94,102.54,55.34,0.49,0.84,0.25
4,D4S1519,UT1242,74234758,79.3,102.54,56.05,0.5,0.85,0.27
4,D4S409,AFM183xd6,74269095,79.3,102.54,56.06,0.51,0.85,0.27
4,D4S3329,ATA22H09,75346037,79.62,103.15,56.1,0.56,0.85,0.33
4,D4S3050,AFMa099wg5,75813670,80.38,104.02,56.74,0.58,0.85,0.36
4,D4S392,AFM022xc1,76408992,80.38,104.02,56.74,0.62,0.87,0.41
4,D4S2969,AFMb305yh9,77302620,80.96,105.18,56.74,0.68,0.91,0.49
4,D4S1543,AFM191xh2,77968250,81.45,106.16,56.74,0.76,0.95,0.54
4,D4S2931,AFM177xf8,78075400,81.88,106.62,57.13,0.77,0.95,0.55
4,D4S2389,ATA22B11,78637799,82.41,107.25,57.58,0.83,0.97,0.58
4,D4S1517,UT5137,80396869,83.19,107.96,58.42,0.86,0.92,0.61
4,D4S3330,ATC5H03,80501037,83.55,107.96,59.15,0.85,0.91,0.61
4,D4S1558,AFM238xf6,81891372,85.2,110.03,60.38,0.7,0.82,0.58
4,D4S2958,AFMb055zg9,82997506,85.42,110.46,60.38,0.59,0.89,0.53
4,D4S3042,AFMa062yc1,83109446,85.42,110.46,60.38,0.58,0.9,0.52
4,D4S2990,AFMb347zh1,83314292,85.42,110.46,60.38,0.57,0.92,0.51
4,D4S2393,ATA25H11,83753703,85.7,111.01,60.38,0.57,0.95,0.49
4,D4S2363,GAAT1E01,NA,87.53,113.84,61.21,NA,NA,NA
4,D4S3243,GATA10G07,NA,88.45,114.55,62.35,NA,NA,NA
4,D4S2964,AFMb296zc1,NA,88.45,114.55,62.36,NA,NA,NA
4,D4S3010,AFM310zc1,NA,89.74,115.92,63.55,NA,NA,NA
4,D4S1553,AFM210wh8,89053097,90.03,116.5,63.55,0.7,1.05,0.61
4,D4S400,AFM143xh10,89322601,90.03,116.5,63.55,0.73,1.04,0.63
4,D4S2932,AFMa240zb9,90007434,90.03,116.5,63.55,0.84,0.99,0.67
4,D4S395,AFM046xd4,NA,91.01,117.89,64.14,NA,NA,NA
4,D4S2627,GATA68C08,91080755,91.86,118.82,64.9,0.95,0.89,0.74
4,D4S1538,AFM036xg3,91326508,91.86,118.82,64.9,0.96,0.87,0.75
4,D4S2361,ATA2A03,91599319,92.3,119.71,64.9,0.95,0.86,0.77
4,D4S1534,AFM155xe11,93330086,93.19,120.12,66.26,0.79,0.92,0.81
4,D4S2409,GATA26B12,93922133,94.23,121.02,67.44,0.73,0.96,0.82
4,D4S2284,UT2537,94553091,94.76,121.02,68.49,0.73,0.98,0.84
4,D4S1542,AFM189yc3,94869134,94.76,121.02,68.49,0.77,0.99,0.85
4,D4S2929,AFMa224wc5,96781112,95.96,123.43,68.5,1.13,1.07,0.85
4,D4S1563,AFM248vf1,97157397,96.96,124.55,69.36,1.17,1.08,0.84
4,D4S2460,AFMa082zd1,97592911,96.96,124.55,69.36,1.18,1.09,0.82
4,D4S2461,AFMb343za9,97866686,98.26,125.88,70.64,1.17,1.08,0.8
4,D4S410,AFM183xh4,99048031,98.94,126.31,71.56,0.91,0.92,0.75
4,D4S1089,Mfd268,99387650,99.42,126.77,72.06,0.78,0.86,0.74
4,D4S3006,AFM284yd1,99923323,99.89,127.16,72.62,0.6,0.78,0.7
4,D4S414,AFM196xf4,100282832,100.16,127.7,72.62,0.51,0.74,0.67
4,D4S423,AFM224xd6,100316925,100.16,127.7,72.62,0.5,0.74,0.67
4,D4S3037,AFMa058xb9,101144751,100.24,127.7,72.79,0.44,0.71,0.58
4,D4S2404,GATA21G02,101636885,100.24,127.7,72.79,0.48,0.7,0.53
4,D4S1557,AFM077yf11,103168595,101.47,128.93,74.01,0.66,0.67,0.41
4,D4S2909,AFMa110xc1,104350150,102.14,130.27,74.01,0.64,0.65,0.37
4,D4S1559,AFM238zf10,105436859,102.93,131.04,74.83,0.45,0.67,0.36
4,D4S1578,AFM274zc5,105559536,102.93,131.04,74.83,0.43,0.68,0.36
4,D4S1638,Mfd324,NA,103.48,131.76,75.2,NA,NA,NA
4,D4S1628,GATA6D11,107185494,103.48,131.76,75.2,0.41,0.78,0.39
4,D4S1647,GATA2F11,108706268,103.77,132.34,75.2,0.76,0.88,0.42
4,D4S2986,AFMb343wc1,109022397,104.31,132.72,75.91,0.82,0.9,0.43
4,D4S2634,GATA82D12,109446823,104.76,133.13,76.39,0.88,0.92,0.45
4,D4S1532,UT2079,110102213,105.92,134.99,76.85,0.91,0.95,0.48
4,D4S2961,AFMb286zf9,112399265,107.17,137,77.34,0.55,0.93,0.53
4,D4S3043,AFMa065wh1,113046035,107.52,137.39,77.65,0.59,0.88,0.53
4,D4S1572,AFM265va9,113241789,107.52,137.39,77.65,0.61,0.86,0.53
4,D4S2913,AFMa136xb5,114640636,108.36,137.39,79.33,0.77,0.75,0.53
4,D4S2907,AFMa108zc5,114669118,109.14,138.96,79.33,0.77,0.75,0.53
4,D4S411,AFM186xa7,115316788,109.14,138.96,79.33,0.73,0.76,0.52
4,D4S2917,AFMa153yh9,NA,111.43,142.4,80.45,NA,NA,NA
4,D4S3240,ACT3E03,120347666,112.5,143.35,81.64,0.83,1.06,0.81
4,D4S2623,GATA62A12,121602150,113.7,144.15,83.24,1.16,1.18,0.91
4,D4S2301,UT6097,121968837,114.02,144.79,83.25,1.25,1.18,0.93
4,D4S2945,AFMa302wb5,121982526,114.2,145.15,83.25,1.25,1.18,0.93
4,D4S193,Mfd142A,122442389,114.74,145.54,83.94,1.31,1.17,0.94
4,D4S2940,AFM190xa9,122449567,114.74,145.54,83.94,1.31,1.17,0.94
4,D4S406,AFM164tf6,122455594,114.74,145.54,83.94,1.31,1.17,0.94
4,D4S1513,UT882,122571620,115.18,145.84,84.53,1.32,1.17,0.94
4,D4S1651,GATA4C04,122848528,115.68,146.24,85.12,1.31,1.17,0.93
4,D4S1616,AFM343wf9,NA,115.68,146.24,85.13,NA,NA,NA
4,D4S2989,AFMb347vf9,123524643,116.16,147.2,85.13,1.22,1.19,0.9
4,D4S1611,AFM319yg9,125129108,118.33,149.74,86.92,0.86,1.26,0.73
4,D4S2297,UT5657,125879887,118.53,150.13,86.92,0.79,1.22,0.6
4,D4S1580,AFM277ye1,126746827,118.95,150.13,87.76,0.8,1.15,0.46
4,D4S2303,UT7161,NA,119.86,151.95,87.76,NA,NA,NA
4,D4S1573,AFM266vf9,128081029,120.65,153.02,88.27,0.77,1.08,0.29
4,D4S1522,UT1337,128556844,120.65,153.02,88.27,0.72,1.06,0.26
4,D4S2392,ATA25H01,128833075,120.85,153.43,88.28,0.68,1.04,0.24
4,D4S191,Mfd138,129151481,121.08,153.88,88.28,0.63,1.01,0.23
4,D4S402,AFM151xc3,130971836,122.1,155.92,88.28,0.4,0.8,0.25
4,D4S427,AFM249ve1,133087125,122.7,156.51,88.9,0.52,0.59,0.42
4,D4S1612,AFM319zc1,134045395,123.45,157.26,89.64,0.61,0.58,0.47
4,D4S194,Mfd146A,135370262,124.25,157.95,90.55,0.64,0.62,0.48
4,D4S3250,GATA30B11,135400886,124.25,157.95,90.56,0.63,0.62,0.48
4,D4S1524,UT1467,135712251,124.25,157.95,90.56,0.62,0.63,0.48
4,D4S2985,AFMb342xd1,135786195,124.25,157.95,90.56,0.61,0.63,0.47
4,D4S2395,ATA26F08,135857192,124.67,158.44,90.89,0.61,0.64,0.47
4,D4S1615,AFM336xh5,140391850,126.83,161.44,92.22,0.49,0.72,0.25
4,D4S2394,ATA26B08,142826006,128.08,163.55,92.61,0.54,0.94,0.24
4,D4S2365,GATA10A12,143379959,128.08,163.55,92.61,0.59,1,0.23
4,D4S2286,UT6123,144080228,128.82,164.43,93.2,0.66,1.04,0.22
4,D4S1575,AFM268yb1,147921790,131.59,169.41,93.78,0.55,1.18,0.18
4,D4S1527,UT1376,148556302,131.59,169.41,93.78,0.57,1.23,0.2
4,D4S2959,AFM210xe3,148809730,131.63,169.41,93.85,0.59,1.25,0.21
4,GATA150B1,0  GATA150B10,NA,133.04,171.7,94.37,NA,NA,NA
4,D4S1576,AFM273yg9,152234164,134.64,174.61,94.67,1.01,1.58,0.5
4,D4S175,Mfd38A,152402159,135.28,175.4,95.16,1.01,1.6,0.51
4,D4S1520,UT1264,153973386,136.4,177.03,95.76,1.14,1.47,0.63
4,D4S1579,AFM275yc1,154016024,136.82,177.88,95.77,1.15,1.46,0.63
4,D4S397,AFM123xa9,154134066,137.05,177.88,96.22,1.17,1.42,0.64
4,D4S420,AFM211zc7,154785563,137.57,178.92,96.22,1.27,1.24,0.66
4,D4S3334,GATA135E06,155019853,137.58,178.92,96.24,1.27,1.19,0.66
4,D4S1644,GATA11E09,155040104,137.88,179.43,96.33,1.27,1.18,0.66
4,D4S192,Mfd140A,155234383,138.17,179.43,96.9,1.26,1.14,0.66
4,D4S424,AFM225xb10,155541633,138.87,180.39,97.34,1.19,1.08,0.66
4,D4S1625,GATA107,156693398,140.08,181.53,98.63,0.66,0.94,0.64
4,D4S1561,AFM242ye9,157046144,140.08,181.53,98.63,0.5,0.92,0.64
4,D4S2927,AFM031xa7,157134994,140.08,181.53,98.63,0.46,0.91,0.64
4,D4S2981,AFMb336za9,157629748,140.08,181.53,98.63,0.34,0.89,0.64
4,D4S1604,AFM304wb9,158524434,140.08,181.53,98.64,0.41,0.86,0.65
4,D4S1586,AFM288vb9,160138558,141.21,182.86,99.55,1,0.84,0.68
4,D4S3014,AFM337xe9,162251875,144.23,186.51,101.95,0.85,0.8,0.72
4,D4S3008,AFM294vh5,163962092,144.74,186.51,102.97,0.36,0.93,0.67
4,D4S2962,AFMb292xb5,164030834,144.74,186.51,102.97,0.37,0.94,0.67
4,D4S1606,AFM308zg5,NA,145.12,186.88,103.37,NA,NA,NA
4,D4S1548,AFM200zh12,165673256,145.21,186.88,103.55,0.99,1.21,0.57
4,D4S1588,AFM289yg1,NA,146.54,189.15,103.92,NA,NA,NA
4,D4S2934,AFMa246xd9,167281241,147.8,190.8,104.81,1.31,1.52,0.48
4,D4S2999,AFMb362xc1,168210984,149.32,193.02,105.62,1.18,1.68,0.46
4,D4S3021,AFMa045wg9,168452925,149.67,193.72,105.62,1.12,1.69,0.45
4,D4S2976,AFMb325yd5,169281850,149.97,194.33,105.62,0.92,1.6,0.45
4,D4S3016,AFMa040zb9,170175814,150.65,195.46,105.84,0.74,1.31,0.45
4,D4S1556,AFM225zb2,171381872,151.75,197.3,106.19,0.7,0.99,0.48
4,D4S1589,AFM290vc5,171643668,151.75,197.3,106.19,0.71,0.96,0.49
4,D4S1629,GATA8A05,NA,152.23,197.86,106.6,NA,NA,NA
4,D4S3328,AAC1A2,NA,152.64,197.86,107.41,NA,NA,NA
4,D4S3351,GATA181H10,NA,153.15,198.9,107.41,NA,NA,NA
4,D4S3354,GATA183B04,NA,153.16,198.9,107.42,NA,NA,NA
4,D4S2918,AFMa162te1,174454141,153.95,199.33,108.56,0.68,0.82,0.55
4,D4S2980,AFMb334xb5,174635130,153.95,199.33,108.56,0.67,0.83,0.55
4,D4S2621,GATA51B07,174716240,154.02,199.48,108.56,0.66,0.84,0.55
4,D4S2982,AFMb337yc1,175120200,154.1,199.64,108.56,0.64,0.91,0.54
4,D4S3033,AFMa054td5,175749938,154.4,199.99,108.8,0.64,1.1,0.54
4,D4S2993,AFMb349zh5,176309576,155.54,201.56,109.52,0.7,1.3,0.53
4,D4S393,AFM036xg11,176532969,155.67,201.81,109.52,0.75,1.38,0.53
4,D4S1626,GATA4C05,176686460,155.67,201.82,109.52,0.79,1.43,0.52
4,D4S1653,GATA5B09,176701141,155.67,201.82,109.52,0.79,1.44,0.52
4,D4S1598,AFM296vd1,176964808,155.67,201.82,109.52,0.88,1.52,0.52
